State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Florida,St. Lucie,2019,352,342,10,0,0,0,0,77,46,34,0,0,352,0,0,0
Florida,Volusia,2019,350,316,34,0,0,0,0,80,50,37,0,0,241,0,109,0
Florida,Wakulla,2019,363,316,47,0,0,0,0,84,54,35,0,0,256,2,105,0
Georgia,Bibb,2019,365,278,84,3,0,0,0,137,61,38,0,0,158,3,204,0
Georgia,Charlton,2019,103,100,3,0,0,0,0,61,36,20,0,0,0,0,103,0
Georgia,Chatham,2019,365,295,70,0,0,0,0,87,56,39,0,0,146,58,161,0
Georgia,Chattooga,2019,244,231,13,0,0,0,0,71,48,40,0,0,244,0,0,0
Georgia,Clarke,2019,365,245,120,0,0,0,0,87,61,44,0,0,136,0,229,0
Georgia,Clayton,2019,119,98,21,0,0,0,0,70,54,36,0,0,0,0,119,0
Georgia,Cobb,2019,282,224,57,1,0,0,0,119,60,42,0,0,210,0,72,0
Georgia,Coffee,2019,121,107,14,0,0,0,0,66,52,26,0,0,0,0,121,0
Georgia,Columbia,2019,245,229,16,0,0,0,0,74,49,39,0,0,245,0,0,0
Georgia,Dawson,2019,244,225,18,1,0,0,0,126,48,37,0,0,244,0,0,0
Georgia,DeKalb,2019,365,251,110,3,1,0,0,159,64,44,0,34,156,0,175,0
Georgia,Dougherty,2019,356,236,118,2,0,0,0,107,63,40,0,0,0,0,356,0
Georgia,Douglas,2019,245,212,28,5,0,0,0,126,58,40,0,0,245,0,0,0
Georgia,Floyd,2019,365,217,148,0,0,0,0,89,62,44,0,0,0,5,360,0
Georgia,Fulton,2019,365,192,166,6,1,0,0,172,74,49,0,19,130,0,216,0
Georgia,Glynn,2019,279,254,25,0,0,0,0,80,50,36,0,0,224,0,55,0
Georgia,Gwinnett,2019,355,221,132,2,0,0,0,112,69,45,0,0,152,0,203,0
Georgia,Hall,2019,340,259,81,0,0,0,0,88,57,37,0,0,0,0,340,0
Georgia,Henry,2019,363,283,73,7,0,0,0,150,59,37,0,0,166,0,197,0
Georgia,Houston,2019,354,246,106,1,1,0,0,152,61,38,0,0,0,0,354,0
Georgia,Lowndes,2019,309,255,54,0,0,0,0,68,55,35,0,0,0,0,309,0
Georgia,Murray,2019,269,230,39,0,0,0,0,93,54,42,0,0,239,0,30,0
Georgia,Muscogee,2019,364,274,90,0,0,0,0,90,58,40,0,0,149,0,215,0
Georgia,Pike,2019,353,307,43,3,0,0,0,147,58,37,0,0,353,0,0,0
Georgia,Richmond,2019,364,231,131,2,0,0,0,101,64,45,0,0,127,16,203,18
Georgia,Rockdale,2019,241,186,50,5,0,0,0,129,67,43,0,0,241,0,0,0
Georgia,Sumter,2019,238,211,27,0,0,0,0,97,54,39,0,0,238,0,0,0
Georgia,Walker,2019,356,269,87,0,0,0,0,82,57,37,0,0,0,0,356,0
Georgia,Washington,2019,211,176,34,1,0,0,0,116,54,29,0,0,0,0,211,0
Hawaii,Hawaii,2019,365,357,8,0,0,0,0,79,29,16,0,0,0,52,313,0
Hawaii,Honolulu,2019,365,339,26,0,0,0,0,94,46,29,1,3,262,65,33,1
Hawaii,Kauai,2019,365,363,2,0,0,0,0,71,27,13,0,144,0,3,218,0
Hawaii,Maui,2019,362,347,11,3,1,0,0,166,30,15,0,0,0,0,362,0
Idaho,Ada,2019,365,317,48,0,0,0,0,100,53,38,0,8,240,0,112,5
Idaho,Bannock,2019,365,344,21,0,0,0,0,96,46,27,0,0,0,152,135,78
Idaho,Benewah,2019,364,242,111,9,2,0,0,154,74,37,0,0,0,0,364,0
Idaho,Blaine,2019,314,313,1,0,0,0,0,51,25,15,0,0,0,0,314,0
Idaho,Boise,2019,365,290,72,2,1,0,0,165,60,33,0,0,0,0,365,0
Idaho,Bonner,2019,365,316,48,1,0,0,0,115,55,21,0,0,0,0,272,93
Idaho,Bonneville,2019,357,342,15,0,0,0,0,63,43,29,0,0,0,0,357,0
Idaho,Butte,2019,361,348,13,0,0,0,0,71,48,40,0,0,359,0,2,0
Idaho,Canyon,2019,365,311,54,0,0,0,0,95,54,25,0,0,0,0,274,91
Idaho,Caribou,2019,330,326,2,2,0,0,0,108,24,6,0,0,0,330,0,0
Idaho,Custer,2019,96,96,0,0,0,0,0,38,17,6,0,0,0,0,96,0
Idaho,Franklin,2019,364,333,28,3,0,0,0,112,44,18,0,0,0,0,364,0
Idaho,Idaho,2019,365,297,68,0,0,0,0,88,55,40,0,0,214,0,151,0
Idaho,Jerome,2019,353,353,0,0,0,0,0,48,28,15,0,0,0,0,353,0
Idaho,Kootenai,2019,355,318,37,0,0,0,0,86,51,23,0,0,0,0,355,0
Idaho,Latah,2019,350,350,0,0,0,0,0,48,26,10,0,0,0,0,350,0
Idaho,Lemhi,2019,360,269,87,4,0,0,0,133,69,23,0,0,0,0,360,0
Idaho,Nez Perce,2019,360,309,51,0,0,0,0,89,56,24,0,0,0,0,360,0
Idaho,Shoshone,2019,365,260,102,3,0,0,0,117,72,29,0,0,0,0,353,12
Idaho,Twin Falls,2019,365,361,4,0,0,0,0,71,33,19,0,0,0,0,365,0
Idaho,Valley,2019,357,290,67,0,0,0,0,91,61,22,0,0,0,0,357,0
Illinois,Adams,2019,241,208,33,0,0,0,0,93,54,41,0,0,241,0,0,0
Illinois,Champaign,2019,365,281,84,0,0,0,0,100,61,42,0,0,235,0,130,0
Illinois,Clark,2019,327,314,13,0,0,0,0,74,47,34,0,0,327,0,0,0
Illinois,Cook,2019,365,150,206,9,0,0,0,133,76,53,0,26,91,0,238,10
Illinois,DuPage,2019,352,257,92,2,1,0,0,174,61,42,0,0,172,0,180,0
Illinois,Effingham,2019,245,224,21,0,0,0,0,84,50,40,0,0,245,0,0,0
Illinois,Hamilton,2019,344,269,74,1,0,0,0,105,58,43,0,0,198,0,146,0
Illinois,Jersey,2019,347,284,61,2,0,0,0,119,58,42,0,0,207,0,140,0
Illinois,Jo Daviess,2019,363,351,12,0,0,0,0,74,47,34,0,0,363,0,0,0
Illinois,Kane,2019,284,229,51,4,0,0,0,112,63,40,0,0,226,0,58,0
Illinois,La Salle,2019,335,334,1,0,0,0,0,60,4,0,0,0,0,335,0,0
Illinois,Lake,2019,245,210,33,2,0,0,0,115,58,40,0,0,245,0,0,0
Illinois,Macon,2019,365,255,110,0,0,0,0,93,61,44,0,0,148,30,187,0
Illinois,Macoupin,2019,365,348,17,0,0,0,0,87,47,33,0,101,245,19,0,0
Illinois,Madison,2019,365,192,170,1,2,0,0,156,71,49,0,0,186,2,174,3
Illinois,McHenry,2019,340,230,108,2,0,0,0,126,61,44,0,0,142,0,198,0
Illinois,McLean,2019,364,256,108,0,0,0,0,100,61,44,0,0,174,0,190,0
Illinois,Monroe,2019,286,286,0,0,0,0,0,33,6,1,0,0,0,286,0,0
Illinois,Peoria,2019,364,284,78,2,0,0,0,101,58,41,0,0,203,0,161,0
Illinois,Randolph,2019,324,264,60,0,0,0,0,97,54,40,0,0,209,0,115,0
Illinois,Rock Island,2019,361,281,78,2,0,0,0,115,59,42,0,0,186,0,175,0
Illinois,Saint Clair,2019,365,272,92,1,0,0,0,108,60,43,1,62,169,0,133,0
Illinois,Sangamon,2019,360,287,73,0,0,0,0,87,58,40,0,0,183,0,177,0
Illinois,Tazewell,2019,346,346,0,0,0,0,0,36,9,1,0,0,0,346,0,0
Illinois,Wabash,2019,364,361,3,0,0,0,0,82,10,1,0,0,0,364,0,0
Illinois,Will,2019,365,260,105,0,0,0,0,84,62,43,0,0,140,0,225,0
Illinois,Winnebago,2019,341,240,100,1,0,0,0,102,61,42,0,0,147,0,194,0
Indiana,Allen,2019,365,262,102,1,0,0,0,101,61,43,0,0,218,0,147,0
Indiana,Bartholomew,2019,364,298,66,0,0,0,0,77,54,41,0,0,268,0,96,0
Indiana,Boone,2019,351,320,31,0,0,0,0,90,50,35,0,0,351,0,0,0
Indiana,Brown,2019,365,349,16,0,0,0,0,74,47,35,0,0,365,0,0,0
Indiana,Carroll,2019,358,333,25,0,0,0,0,84,49,35,0,0,358,0,0,0
Indiana,Clark,2019,365,287,77,1,0,0,0,101,59,41,0,0,246,0,119,0
Indiana,Daviess,2019,350,350,0,0,0,0,0,19,7,1,0,0,0,350,0,0
Indiana,Delaware,2019,352,319,33,0,0,0,0,71,49,35,0,0,303,0,49,0
Indiana,Dubois,2019,120,102,18,0,0,0,0,70,54,33,0,0,0,0,119,1
Indiana,Elkhart,2019,365,294,71,0,0,0,0,81,55,37,0,0,231,0,134,0
Indiana,Floyd,2019,363,338,25,0,0,0,0,87,48,35,0,0,360,3,0,0
Indiana,Gibson,2019,359,355,4,0,0,0,0,84,17,3,0,0,0,359,0,0
Indiana,Greene,2019,355,318,37,0,0,0,0,87,51,39,0,0,315,0,40,0
Indiana,Hamilton,2019,365,268,95,2,0,0,0,119,61,41,0,0,217,0,148,0
Indiana,Hendricks,2019,361,348,13,0,0,0,0,93,47,34,0,0,361,0,0,0
Indiana,Henry,2019,119,106,13,0,0,0,0,63,52,28,0,0,0,0,119,0
Indiana,Howard,2019,361,289,71,1,0,0,0,108,58,40,0,0,238,0,123,0
Indiana,Huntington,2019,355,345,10,0,0,0,0,84,44,31,0,0,355,0,0,0
Indiana,Jackson,2019,360,340,20,0,0,0,0,80,47,35,0,0,360,0,0,0
Indiana,Knox,2019,359,328,31,0,0,0,0,87,50,36,0,0,359,0,0,0
Indiana,LaPorte,2019,364,305,55,4,0,0,0,126,61,37,0,0,331,0,33,0
Indiana,Lake,2019,365,225,139,1,0,0,0,101,70,45,0,3,149,5,204,4
Indiana,Madison,2019,365,286,78,1,0,0,0,101,58,41,0,0,226,0,139,0
Indiana,Marion,2019,365,153,208,4,0,0,0,112,72,53,0,0,110,0,255,0
Indiana,Monroe,2019,346,296,50,0,0,0,0,69,53,33,0,0,0,0,346,0
Indiana,Morgan,2019,364,341,23,0,0,0,0,87,48,35,0,0,358,6,0,0
Indiana,Perry,2019,358,322,36,0,0,0,0,80,51,37,0,0,358,0,0,0
Indiana,Pike,2019,227,227,0,0,0,0,0,46,6,1,0,0,0,227,0,0
Indiana,Porter,2019,365,264,93,8,0,0,0,122,64,41,0,0,204,27,118,16
Indiana,Posey,2019,364,341,23,0,0,0,0,80,49,35,0,0,364,0,0,0
Indiana,Shelby,2019,365,338,27,0,0,0,0,84,49,36,0,0,365,0,0,0
Indiana,Spencer,2019,117,101,16,0,0,0,0,73,53,31,0,0,0,0,117,0
Indiana,St. Joseph,2019,365,276,89,0,0,0,0,100,62,41,0,1,227,0,137,0
Indiana,Sullivan,2019,116,99,17,0,0,0,0,78,52,31,0,0,0,0,116,0
Indiana,Tippecanoe,2019,351,284,67,0,0,0,0,75,55,33,0,0,0,0,351,0
Indiana,Vanderburgh,2019,365,296,69,0,0,0,0,90,55,41,0,1,220,0,144,0
Indiana,Vigo,2019,365,238,126,1,0,0,0,102,64,45,0,0,184,0,181,0
Indiana,Wabash,2019,351,319,32,0,0,0,0,97,50,37,0,0,351,0,0,0
Indiana,Warrick,2019,365,337,28,0,0,0,0,93,50,36,0,0,365,0,0,0
Indiana,Whitley,2019,352,285,67,0,0,0,0,90,55,33,0,0,0,0,352,0
Iowa,Black Hawk,2019,363,296,67,0,0,0,0,83,58,31,0,0,0,0,363,0
Iowa,Bremer,2019,243,228,15,0,0,0,0,90,46,37,0,0,243,0,0,0
Iowa,Cerro Gordo,2019,118,118,0,0,0,0,0,38,27,15,0,0,0,0,0,118
Iowa,Clinton,2019,364,268,96,0,0,0,0,89,61,42,0,0,155,0,209,0
Iowa,Harrison,2019,241,222,19,0,0,0,0,97,50,38,0,0,241,0,0,0
Iowa,Johnson,2019,364,278,86,0,0,0,0,91,60,35,0,0,0,0,364,0
Iowa,Lee,2019,120,101,19,0,0,0,0,70,58,29,0,0,0,0,120,0
Iowa,Linn,2019,365,287,78,0,0,0,0,84,60,39,0,0,175,4,186,0
Iowa,Montgomery,2019,364,312,52,0,0,0,0,77,53,37,0,0,204,0,160,0
Iowa,Muscatine,2019,365,300,65,0,0,0,0,92,57,32,0,0,0,10,354,1
Iowa,Palo Alto,2019,364,305,59,0,0,0,0,93,55,38,0,0,187,0,177,0
Iowa,Polk,2019,365,306,59,0,0,0,0,100,55,39,0,3,246,0,116,0
Iowa,Pottawattamie,2019,130,111,19,0,0,0,0,70,53,29,0,0,0,0,112,18
Iowa,Scott,2019,365,222,141,2,0,0,0,112,67,45,0,0,125,0,154,86
Iowa,Van Buren,2019,361,310,51,0,0,0,0,97,54,37,0,1,192,0,167,1
Iowa,Woodbury,2019,118,105,13,0,0,0,0,81,52,28,0,0,0,0,118,0
Kansas,Chase,2019,118,112,5,1,0,0,0,113,38,20,0,0,0,0,118,0
Kansas,Ford,2019,304,301,3,0,0,0,0,54,31,15,0,0,0,0,0,304
Kansas,Johnson,2019,362,336,26,0,0,0,0,77,47,36,0,0,282,0,80,0
Kansas,Leavenworth,2019,362,347,15,0,0,0,0,97,45,33,0,0,362,0,0,0
Kansas,Neosho,2019,365,282,82,1,0,0,0,119,57,40,0,0,184,0,178,3
Kansas,Sedgwick,2019,365,313,52,0,0,0,0,97,54,39,0,9,297,0,55,4
Kansas,Shawnee,2019,365,294,70,0,1,0,0,158,58,41,0,0,191,0,174,0
Kansas,Sherman,2019,358,354,4,0,0,0,0,58,31,12,0,0,0,0,0,358
Kansas,Sumner,2019,365,317,48,0,0,0,0,97,54,39,0,4,274,0,77,10
Kansas,Trego,2019,364,342,21,0,1,0,0,152,48,36,0,0,298,0,65,1
Kansas,Wyandotte,2019,365,291,73,1,0,0,0,137,58,41,0,25,198,0,141,1
Kentucky,Bell,2019,263,243,20,0,0,0,0,77,49,39,0,0,234,0,29,0
Kentucky,Boone,2019,239,222,17,0,0,0,0,80,49,39,0,0,239,0,0,0
Kentucky,Boyd,2019,365,313,52,0,0,0,0,74,53,39,0,11,192,0,160,2
Kentucky,Bullitt,2019,243,214,29,0,0,0,0,93,51,41,0,0,243,0,0,0
Kentucky,Campbell,2019,363,299,63,1,0,0,0,108,56,40,0,21,189,1,152,0
Kentucky,Carter,2019,285,278,7,0,0,0,0,67,46,36,0,0,231,0,53,1
Kentucky,Christian,2019,278,251,27,0,0,0,0,77,50,39,0,0,215,0,63,0
Kentucky,Daviess,2019,364,282,81,1,0,0,0,101,60,43,0,1,192,4,167,0
Kentucky,Edmonson,2019,365,290,75,0,0,0,0,77,56,41,0,0,231,0,134,0
Kentucky,Fayette,2019,364,307,57,0,0,0,0,80,54,42,0,12,182,0,170,0
Kentucky,Greenup,2019,362,357,5,0,0,0,0,58,44,31,0,0,242,120,0,0
Kentucky,Hancock,2019,245,208,37,0,0,0,0,84,54,42,0,0,245,0,0,0
Kentucky,Hardin,2019,363,318,45,0,0,0,0,71,53,39,0,0,182,0,181,0
Kentucky,Henderson,2019,363,310,43,10,0,0,0,120,55,3,0,0,0,317,46,0
Kentucky,Jefferson,2019,365,200,163,2,0,0,0,136,70,49,0,10,164,0,191,0
Kentucky,Jessamine,2019,364,340,24,0,0,0,0,67,49,35,0,0,245,119,0,0
Kentucky,Livingston,2019,261,237,24,0,0,0,0,77,50,41,0,0,242,0,0,19
Kentucky,McCracken,2019,361,260,101,0,0,0,0,97,59,44,0,2,161,0,197,1
Kentucky,Morgan,2019,356,341,15,0,0,0,0,80,47,36,0,0,356,0,0,0
Kentucky,Oldham,2019,242,203,38,1,0,0,0,105,58,42,0,0,242,0,0,0
Kentucky,Perry,2019,353,306,47,0,0,0,0,87,53,39,0,0,181,0,172,0
Kentucky,Pike,2019,361,341,20,0,0,0,0,67,48,36,0,0,184,0,177,0
Kentucky,Pulaski,2019,282,267,15,0,0,0,0,63,49,40,0,0,223,0,59,0
Kentucky,Simpson,2019,244,222,22,0,0,0,0,67,50,40,0,0,244,0,0,0
Kentucky,Trigg,2019,353,328,25,0,0,0,0,87,49,37,0,0,353,0,0,0
Kentucky,Warren,2019,348,295,53,0,0,0,0,73,54,40,0,0,170,0,178,0
Kentucky,Washington,2019,364,331,33,0,0,0,0,80,50,39,0,0,364,0,0,0
Louisiana,Ascension,2019,361,319,41,1,0,0,0,101,54,33,0,7,354,0,0,0
Louisiana,Bossier,2019,357,324,33,0,0,0,0,84,50,34,0,0,223,0,125,9
Louisiana,Caddo,2019,356,296,60,0,0,0,0,80,55,37,0,0,278,0,78,0
Louisiana,Calcasieu,2019,365,239,126,0,0,0,0,90,63,45,0,1,133,4,227,0
Louisiana,East Baton Rouge,2019,365,260,103,2,0,0,0,108,68,42,0,8,177,1,179,0
Louisiana,Iberville,2019,365,306,55,4,0,0,0,119,58,37,0,1,316,0,48,0
Louisiana,Jefferson,2019,365,310,55,0,0,0,0,84,54,38,0,6,268,0,91,0
Louisiana,Lafayette,2019,365,283,82,0,0,0,0,84,57,41,0,0,206,0,159,0
Louisiana,Lafourche,2019,360,273,85,2,0,0,0,126,58,41,0,0,155,0,205,0
Louisiana,Livingston,2019,365,279,86,0,0,0,0,97,60,41,0,0,180,0,185,0
Louisiana,Orleans,2019,365,327,38,0,0,0,0,89,51,29,0,95,0,0,256,14
Louisiana,Ouachita,2019,363,335,28,0,0,0,0,71,49,34,0,0,321,0,42,0
Louisiana,Pointe Coupee,2019,351,322,26,3,0,0,0,112,49,33,0,0,351,0,0,0
Louisiana,Rapides,2019,119,107,12,0,0,0,0,71,52,30,0,0,0,0,119,0
Louisiana,St. Bernard,2019,365,251,112,2,0,0,0,112,60,44,0,0,148,16,201,0
Louisiana,St. Charles,2019,362,350,12,0,0,0,0,90,26,3,0,0,0,362,0,0
Louisiana,St. James,2019,365,350,15,0,0,0,0,97,46,28,0,0,359,6,0,0
Louisiana,St. John the Baptist,2019,364,334,30,0,0,0,0,93,48,33,0,0,364,0,0,0
Louisiana,St. Martin,2019,355,330,25,0,0,0,0,80,48,34,0,0,355,0,0,0
Louisiana,St. Tammany,2019,363,306,57,0,0,0,0,84,56,37,0,0,236,0,127,0
Louisiana,Tangipahoa,2019,117,104,13,0,0,0,0,64,52,30,0,0,0,0,117,0
Louisiana,Terrebonne,2019,120,108,12,0,0,0,0,70,51,28,0,0,0,0,120,0
Louisiana,West Baton Rouge,2019,365,289,76,0,0,0,0,100,59,39,0,10,162,1,192,0
Maine,Androscoggin,2019,361,345,16,0,0,0,0,72,44,31,0,0,199,0,159,3
Maine,Aroostook,2019,365,333,30,1,1,0,0,174,50,34,0,0,253,0,95,17
Maine,Cumberland,2019,365,314,51,0,0,0,0,100,54,39,0,0,169,0,192,4
Maine,Hancock,2019,365,347,17,1,0,0,0,105,48,36,2,0,343,0,19,1
Maine,Kennebec,2019,361,356,5,0,0,0,0,67,44,28,0,129,211,0,21,0
Maine,Knox,2019,213,204,9,0,0,0,0,84,47,36,0,0,213,0,0,0
Maine,Oxford,2019,334,323,11,0,0,0,0,68,44,30,0,0,175,0,159,0
Maine,Penobscot,2019,362,349,13,0,0,0,0,72,45,31,0,0,207,0,147,8
Maine,Washington,2019,363,360,3,0,0,0,0,71,45,34,0,0,363,0,0,0
Maine,York,2019,231,216,14,1,0,0,0,115,48,38,0,0,231,0,0,0
Maryland,Allegany,2019,365,332,21,11,1,0,0,152,43,1,0,0,0,365,0,0
Maryland,Anne Arundel,2019,355,270,78,7,0,0,0,143,67,41,0,0,242,95,0,18
Maryland,Baltimore,2019,365,263,93,9,0,0,0,150,71,43,0,20,266,1,78,0
Maryland,Baltimore (City),2019,363,268,89,6,0,0,0,126,62,42,0,29,197,0,137,0
Maryland,Calvert,2019,232,214,18,0,0,0,0,71,49,39,0,0,232,0,0,0
Maryland,Carroll,2019,241,205,35,1,0,0,0,101,54,43,0,0,241,0,0,0
Maryland,Cecil,2019,361,290,68,3,0,0,0,150,58,39,0,0,228,0,133,0
Maryland,Charles,2019,221,202,19,0,0,0,0,77,50,40,0,0,221,0,0,0
Maryland,Dorchester,2019,365,304,58,3,0,0,0,126,55,41,0,0,329,0,36,0
Maryland,Frederick,2019,243,198,44,1,0,0,0,112,58,44,0,0,243,0,0,0
Maryland,Garrett,2019,365,345,20,0,0,0,0,71,49,37,2,0,270,0,93,0
Maryland,Harford,2019,359,261,89,9,0,0,0,133,71,44,0,0,231,0,128,0
Maryland,Howard,2019,365,319,46,0,0,0,0,79,52,30,0,129,0,0,236,0
Maryland,Kent,2019,360,298,61,1,0,0,0,101,58,40,0,0,233,0,127,0
Maryland,Montgomery,2019,361,313,48,0,0,0,0,86,52,39,0,0,220,0,141,0
Maryland,Prince George's,2019,365,268,91,6,0,0,0,122,64,43,0,2,294,0,69,0
Maryland,Washington,2019,360,313,47,0,0,0,0,92,54,40,0,0,214,0,146,0
Massachusetts,Barnstable,2019,359,348,11,0,0,0,0,93,45,36,0,0,356,0,3,0
Massachusetts,Berkshire,2019,364,320,44,0,0,0,0,87,52,37,0,0,247,0,117,0
Massachusetts,Bristol,2019,364,323,41,0,0,0,0,97,51,40,0,0,296,0,68,0
Massachusetts,Dukes,2019,352,331,17,4,0,0,0,126,48,38,0,0,343,0,9,0
Massachusetts,Essex,2019,364,329,34,1,0,0,0,122,49,37,0,7,287,0,70,0
Massachusetts,Franklin,2019,364,326,38,0,0,0,0,87,51,37,0,0,251,0,113,0
Massachusetts,Hampden,2019,364,308,56,0,0,0,0,93,53,39,0,11,237,0,116,0
Massachusetts,Hampshire,2019,364,332,32,0,0,0,0,93,49,38,0,1,288,0,75,0
Massachusetts,Middlesex,2019,364,337,27,0,0,0,0,80,48,37,0,17,250,0,97,0
Massachusetts,Norfolk,2019,362,352,10,0,0,0,0,100,44,34,0,13,349,0,0,0
Massachusetts,Plymouth,2019,363,336,27,0,0,0,0,90,48,37,0,0,274,0,89,0
Massachusetts,Suffolk,2019,365,310,55,0,0,0,0,87,53,38,1,41,136,0,187,0
Massachusetts,Worcester,2019,365,314,51,0,0,0,0,93,54,40,1,12,221,0,131,0
Michigan,Allegan,2019,276,227,45,4,0,0,0,115,61,38,0,0,241,0,35,0
Michigan,Bay,2019,316,288,28,0,0,0,0,83,46,26,0,0,0,0,316,0
Michigan,Benzie,2019,247,232,15,0,0,0,0,93,46,36,0,0,247,0,0,0
Michigan,Berrien,2019,260,232,26,2,0,0,0,112,51,39,0,0,260,0,0,0
Michigan,Cass,2019,255,229,26,0,0,0,0,90,51,39,0,0,255,0,0,0
Michigan,Chippewa,2019,58,53,5,0,0,0,0,62,49,32,0,0,0,0,58,0
Michigan,Clinton,2019,248,243,5,0,0,0,0,67,46,35,0,0,248,0,0,0
Michigan,Genesee,2019,340,282,58,0,0,0,0,74,56,38,0,0,194,0,146,0
Michigan,Huron,2019,259,250,9,0,0,0,0,90,46,36,0,0,259,0,0,0
Michigan,Ingham,2019,365,331,34,0,0,0,0,75,49,35,0,9,233,0,123,0
Michigan,Kalamazoo,2019,362,312,50,0,0,0,0,85,54,38,0,0,200,0,162,0
Michigan,Kent,2019,365,310,55,0,0,0,0,90,54,36,3,0,257,0,101,4
Michigan,Keweenaw,2019,117,116,1,0,0,0,0,70,21,9,0,0,0,0,117,0
Michigan,Lenawee,2019,358,286,72,0,0,0,0,90,58,39,0,0,192,0,166,0
Michigan,Macomb,2019,292,251,40,1,0,0,0,101,54,38,0,0,244,0,48,0
Michigan,Manistee,2019,269,249,19,1,0,0,0,101,49,35,0,0,241,0,28,0
Michigan,Mason,2019,254,244,10,0,0,0,0,64,46,35,0,0,254,0,0,0
Michigan,Missaukee,2019,363,334,29,0,0,0,0,71,49,35,0,0,306,0,57,0
Michigan,Monroe,2019,359,355,4,0,0,0,0,76,16,1,0,0,0,299,0,60
Michigan,Muskegon,2019,262,236,25,1,0,0,0,133,50,38,0,0,262,0,0,0
Michigan,Oakland,2019,293,246,45,2,0,0,0,122,58,38,0,0,242,0,51,0
Michigan,Ottawa,2019,365,313,52,0,0,0,0,100,58,35,0,78,230,8,45,4
Michigan,Schoolcraft,2019,364,347,17,0,0,0,0,90,45,31,0,0,243,0,121,0
Michigan,St. Clair,2019,365,275,87,3,0,0,0,108,64,40,0,0,172,65,128,0
Michigan,Tuscola,2019,355,345,10,0,0,0,0,77,46,33,0,0,355,0,0,0
Michigan,Washtenaw,2019,365,294,71,0,0,0,0,88,58,39,0,0,243,0,122,0
Michigan,Wayne,2019,365,155,200,10,0,0,0,142,77,53,0,7,72,20,253,13
Michigan,Wexford,2019,340,322,18,0,0,0,0,74,46,34,0,0,340,0,0,0
Minnesota,Anoka,2019,364,315,48,1,0,0,0,122,55,37,2,11,245,0,106,0
Minnesota,Becker,2019,360,336,23,1,0,0,0,105,47,28,0,0,183,0,177,0
Minnesota,Beltrami,2019,352,332,18,1,1,0,0,181,42,20,0,0,0,0,352,0
Minnesota,Carlton,2019,356,346,10,0,0,0,0,80,44,27,0,0,218,0,138,0
Minnesota,Cass,2019,350,332,17,1,0,0,0,125,33,13,0,0,0,0,350,0
Minnesota,Cook,2019,334,325,9,0,0,0,0,78,30,17,0,0,0,0,334,0
Minnesota,Crow Wing,2019,359,334,24,1,0,0,0,101,45,28,0,0,173,0,186,0
Minnesota,Dakota,2019,365,306,59,0,0,0,0,89,56,28,0,71,0,1,293,0
Minnesota,Goodhue,2019,216,203,13,0,0,0,0,97,48,37,0,0,216,0,0,0
Minnesota,Hennepin,2019,365,245,120,0,0,0,0,94,62,42,0,12,58,0,175,120
Minnesota,Lake,2019,363,343,20,0,0,0,0,81,44,27,0,0,151,0,174,38
Minnesota,Lyon,2019,362,327,35,0,0,0,0,85,49,32,0,0,204,0,158,0
Minnesota,Mille Lacs,2019,247,239,8,0,0,0,0,90,44,32,0,0,247,0,0,0
Minnesota,Olmsted,2019,364,313,51,0,0,0,0,84,55,36,0,0,195,0,169,0
Minnesota,Ramsey,2019,365,296,69,0,0,0,0,90,59,30,0,0,0,0,327,38
Minnesota,Saint Louis,2019,365,327,37,1,0,0,0,101,51,34,0,0,253,0,100,12
Minnesota,Scott,2019,365,314,51,0,0,0,0,93,52,36,0,0,247,0,118,0
Minnesota,Stearns,2019,344,313,31,0,0,0,0,93,49,32,0,0,211,0,133,0
Minnesota,Washington,2019,363,313,48,1,1,0,0,200,55,30,0,0,169,106,81,7
Minnesota,Winona,2019,115,108,7,0,0,0,0,61,40,15,0,0,0,0,115,0
Minnesota,Wright,2019,362,322,40,0,0,0,0,90,54,34,0,0,206,0,156,0
Mississippi,Bolivar,2019,364,270,94,0,0,0,0,96,62,43,0,0,138,0,226,0
Mississippi,DeSoto,2019,364,296,67,1,0,0,0,136,55,39,0,0,154,0,210,0
Mississippi,Forrest,2019,358,298,60,0,0,0,0,75,55,35,0,0,0,0,358,0
Mississippi,Hancock,2019,365,316,49,0,0,0,0,80,54,37,0,0,184,0,181,0
Mississippi,Harrison,2019,363,284,79,0,0,0,0,97,59,41,0,0,136,0,227,0
Mississippi,Hinds,2019,365,256,109,0,0,0,0,100,63,44,0,0,143,0,222,0
Mississippi,Jackson,2019,365,289,75,1,0,0,0,105,58,39,0,1,155,0,209,0
Mississippi,Lauderdale,2019,245,229,16,0,0,0,0,77,49,36,0,0,245,0,0,0
Mississippi,Lee,2019,241,222,19,0,0,0,0,84,49,39,0,0,241,0,0,0
Mississippi,Yalobusha,2019,348,334,14,0,0,0,0,71,45,33,0,0,348,0,0,0
Missouri,Andrew,2019,245,227,18,0,0,0,0,80,49,40,0,0,245,0,0,0
Missouri,Boone,2019,245,239,6,0,0,0,0,71,46,38,0,0,245,0,0,0
Missouri,Buchanan,2019,365,295,70,0,0,0,0,82,57,33,0,0,0,0,278,87
Missouri,Callaway,2019,245,238,7,0,0,0,0,71,47,39,0,0,245,0,0,0
